debate_audio_id,sentence_id,word_index_in_sentence,word,start_sec,end_sec,source
1034,1034_w0636,10,that,3108.085,3108.305,whisper_canonical
1034,1034_w0636,11,found,3108.425,3108.745,whisper_canonical
1034,1034_w0636,12,former,3108.806,3109.066,whisper_canonical
1034,1034_w0636,13,President,3109.106,3109.506,whisper_canonical
1034,1034_w0636,14,Trump,3109.526,3109.786,whisper_canonical
1034,1034_w0636,15,leading,3109.906,3110.246,whisper_canonical
1034,1034_w0636,16,the,3110.287,3110.347,whisper_canonical
1034,1034_w0636,17,vice,3110.387,3110.627,whisper_canonical
1034,1034_w0636,18,president,3110.707,3111.147,whisper_canonical
1034,1034_w0636,19,percent,3112.128,3112.528,whisper_canonical
1034,1034_w0636,20,to,3112.548,3113.429,whisper_canonical
1034,1034_w0636,21,percent,3113.869,3114.369,whisper_canonical
1034,1034_w0636,22,among,3114.529,3114.87,whisper_canonical
1034,1034_w0636,23,likely,3115.05,3115.43,whisper_canonical
1034,1034_w0636,24,voters.,3115.51,3116.01,whisper_canonical
1034,1034_w0637,0,That,3116.311,3116.491,whisper_canonical
1034,1034_w0637,1,caller,3116.551,3116.951,whisper_canonical
1034,1034_w0637,2,from,3116.971,3117.151,whisper_canonical
1034,1034_w0637,3,"Georgia,",3117.231,3117.731,whisper_canonical
1034,1034_w0637,4,and,3117.792,3117.872,whisper_canonical
1034,1034_w0637,5,we,3117.932,3118.032,whisper_canonical
1034,1034_w0637,6,were,3118.072,3118.212,whisper_canonical
1034,1034_w0637,7,just,3118.252,3118.432,whisper_canonical
1034,1034_w0637,8,showing,3118.532,3119.032,whisper_canonical
1034,1034_w0637,9,"you,",3119.112,3119.393,whisper_canonical
1034,1034_w0637,10,from,3119.773,3119.933,whisper_canonical
1034,1034_w0637,11,the,3119.973,3120.073,whisper_canonical
1034,1034_w0637,12,swing,3120.173,3120.553,whisper_canonical
1034,1034_w0637,13,state,3120.613,3120.934,whisper_canonical
1034,1034_w0637,14,of,3121.014,3121.074,whisper_canonical
1034,1034_w0637,15,"Georgia,",3121.174,3121.714,whisper_canonical
1034,1034_w0637,16,New,3121.774,3121.934,whisper_canonical
1034,1034_w0637,17,York,3121.974,3122.134,whisper_canonical
1034,1034_w0637,18,Times,3122.174,3122.475,whisper_canonical
1034,1034_w0637,19,"polling,",3122.635,3123.215,whisper_canonical
1034,1034_w0637,20,it,3123.695,3123.756,whisper_canonical
1034,1034_w0637,21,is,3123.836,3123.936,whisper_canonical
1034,1034_w0637,22,neck,3124.116,3124.336,whisper_canonical
1034,1034_w0637,23,and,3124.396,3124.476,whisper_canonical
1034,1034_w0637,24,neck,3124.516,3124.736,whisper_canonical
1034,1034_w0637,25,"there,",3124.816,3125.056,whisper_canonical
1034,1034_w0637,26,a,3125.597,3125.657,whisper_canonical
1034,1034_w0637,27,one-point,3125.937,3126.477,whisper_canonical
1034,1034_w0637,28,lead.,3126.597,3126.898,whisper_canonical
1034,1034_w0638,0,for,3127.538,3127.918,whisper_canonical
1034,1034_w0638,1,Kamala,3128.058,3128.558,whisper_canonical
1034,1034_w0638,2,Harris,3128.578,3129.079,whisper_canonical
1034,1034_w0638,3,against,3129.539,3129.979,whisper_canonical
1034,1034_w0638,4,Donald,3130.579,3130.899,whisper_canonical
1034,1034_w0638,5,Trump,3130.939,3131.239,whisper_canonical
1034,1034_w0638,6,in,3131.579,3131.719,whisper_canonical
1034,1034_w0638,7,Georgia.,3132.04,3132.62,whisper_canonical
1034,1034_w0639,0,We'll,3133.24,3133.44,whisper_canonical
1034,1034_w0639,1,show,3133.48,3133.66,whisper_canonical
1034,1034_w0639,2,you,3133.7,3133.84,whisper_canonical
1034,1034_w0639,3,some,3133.86,3134.0,whisper_canonical
1034,1034_w0639,4,other,3134.04,3134.26,whisper_canonical
1034,1034_w0639,5,swing,3134.42,3134.66,whisper_canonical
1034,1034_w0639,6,states,3134.7,3135.001,whisper_canonical
1034,1034_w0639,7,if,3135.381,3135.461,whisper_canonical
1034,1034_w0639,8,we,3135.481,3135.621,whisper_canonical
1034,1034_w0639,9,can,3135.681,3135.981,whisper_canonical
1034,1034_w0639,10,here,3136.041,3136.341,whisper_canonical
1034,1034_w0639,11,before,3136.461,3137.061,whisper_canonical
1034,1034_w0639,12,tonight's,3137.241,3137.661,whisper_canonical
1034,1034_w0639,13,"debate,",3137.701,3138.142,whisper_canonical
1034,1034_w0639,14,getting,3138.322,3138.582,whisper_canonical
1034,1034_w0639,15,underway,3138.642,3139.082,whisper_canonical
1034,1034_w0639,16,in,3139.222,3139.322,whisper_canonical
1034,1034_w0639,17,just,3139.482,3139.822,whisper_canonical
1034,1034_w0639,18,minutes.,3140.082,3140.462,whisper_canonical
1034,1034_w0640,0,Susan,3140.723,3141.143,whisper_canonical
1034,1034_w0640,1,in,3141.283,3141.383,whisper_canonical
1034,1034_w0640,2,New,3141.443,3141.603,whisper_canonical
1034,1034_w0640,3,"Orleans,",3141.683,3142.063,whisper_canonical
1034,1034_w0640,4,in,3142.363,3143.523,whisper_canonical
1034,1034_w0640,5,New,3144.264,3144.404,whisper_canonical
1034,1034_w0640,6,"Orleans,",3144.464,3144.764,whisper_canonical
1034,1034_w0640,7,in,3144.784,3144.864,whisper_canonical
1034,1034_w0640,8,"Louisiana,",3144.884,3145.484,whisper_canonical
1034,1034_w0640,9,Democratic,3145.844,3146.444,whisper_canonical
1034,1034_w0640,10,caller,3146.484,3146.925,whisper_canonical
1034,1034_w0640,11,Susan.,3147.425,3147.745,whisper_canonical
1034,1034_w0641,0,Good,3149.685,3149.845,whisper_canonical
1034,1034_w0641,1,evening.,3149.925,3150.265,whisper_canonical
1034,1034_w0642,0,Thank,3150.585,3150.805,whisper_canonical
1034,1034_w0642,1,you.,3150.846,3151.006,whisper_canonical
1034,1034_w0643,0,As,3151.086,3151.166,whisper_canonical
1034,1034_w0643,1,we,3151.206,3151.346,whisper_canonical
1034,1034_w0643,2,wait,3151.366,3151.586,whisper_canonical
1034,1034_w0643,3,for,3151.606,3151.726,whisper_canonical
1034,1034_w0643,4,the,3151.746,3151.826,whisper_canonical
1034,1034_w0643,5,hurricane,3151.866,3152.386,whisper_canonical
1034,1034_w0643,6,to,3152.466,3152.586,whisper_canonical
1034,1034_w0643,7,hit,3152.646,3152.846,whisper_canonical
1034,1034_w0643,8,this,3152.906,3153.126,whisper_canonical
1034,1034_w0643,9,great,3153.747,3153.987,whisper_canonical
1034,1034_w0643,10,state,3154.047,3154.247,whisper_canonical
1034,1034_w0643,11,of,3154.287,3154.327,whisper_canonical
1034,1034_w0643,12,"Louisiana,",3154.367,3154.927,whisper_canonical
1034,1034_w0643,13,we're,3154.947,3155.127,whisper_canonical
1034,1034_w0643,14,also,3155.207,3155.508,whisper_canonical
1034,1034_w0643,15,waiting,3155.568,3155.868,whisper_canonical
1034,1034_w0643,16,for,3155.948,3156.088,whisper_canonical
1034,1034_w0643,17,Kamala,3156.188,3156.548,whisper_canonical
1034,1034_w0643,18,Harris,3156.588,3156.948,whisper_canonical
1034,1034_w0643,19,to,3157.388,3157.488,whisper_canonical
1034,1034_w0643,20,do,3157.508,3157.628,whisper_canonical
1034,1034_w0643,21,the,3157.648,3157.748,whisper_canonical
1034,1034_w0643,22,same,3157.809,3158.089,whisper_canonical
1034,1034_w0643,23,to,3158.149,3158.269,whisper_canonical
1034,1034_w0643,24,Donald,3158.289,3158.589,whisper_canonical
1034,1034_w0643,25,Trump.,3158.629,3158.909,whisper_canonical
1034,1034_w0644,0,But,3159.289,3159.409,whisper_canonical
1034,1034_w0644,1,my,3159.449,3159.529,whisper_canonical
1034,1034_w0644,2,question,3159.569,3159.929,whisper_canonical
1034,1034_w0644,3,is,3159.969,3160.049,whisper_canonical
1034,1034_w0644,4,"this,",3160.09,3160.33,whisper_canonical
1034,1034_w0644,5,and,3160.57,3160.67,whisper_canonical
1034,1034_w0644,6,not,3160.97,3161.11,whisper_canonical
1034,1034_w0644,7,only,3161.17,3161.37,whisper_canonical
1034,1034_w0644,8,to,3161.51,3161.73,whisper_canonical
1034,1034_w0644,9,"you,",3161.81,3161.97,whisper_canonical
1034,1034_w0644,10,but,3162.03,3162.13,whisper_canonical
1034,1034_w0644,11,to,3162.17,3162.29,whisper_canonical
1034,1034_w0644,12,"others,",3162.391,3162.651,whisper_canonical
1034,1034_w0644,13,why,3162.971,3163.111,whisper_canonical
1034,1034_w0644,14,are,3163.151,3163.231,whisper_canonical
1034,1034_w0644,15,the,3163.251,3163.351,whisper_canonical
1034,1034_w0644,16,news,3163.371,3163.651,whisper_canonical
1034,1034_w0644,17,outlets,3163.771,3164.111,whisper_canonical
1034,1034_w0644,18,not,3164.571,3164.772,whisper_canonical
1034,1034_w0644,19,fact-checking,3164.912,3165.632,whisper_canonical
1034,1034_w0644,20,everything,3166.092,3166.452,whisper_canonical
1034,1034_w0644,21,Donald,3166.492,3166.752,whisper_canonical
1034,1034_w0644,22,Trump,3166.772,3166.972,whisper_canonical
1034,1034_w0644,23,says,3167.013,3167.213,whisper_canonical
1034,1034_w0644,24,real,3167.273,3167.473,whisper_canonical
1034,1034_w0644,25,time?,3167.493,3167.793,whisper_canonical
1034,1034_w0645,0,I'm,3168.033,3168.173,whisper_canonical
1034,1034_w0645,1,really,3168.233,3168.493,whisper_canonical
1034,1034_w0645,2,upset,3168.533,3168.833,whisper_canonical
1034,1034_w0645,3,about,3168.873,3169.113,whisper_canonical
1034,1034_w0645,4,every,3169.293,3169.494,whisper_canonical
1034,1034_w0645,5,debate,3169.534,3169.894,whisper_canonical
1034,1034_w0645,6,that,3169.934,3170.054,whisper_canonical
1034,1034_w0645,7,I,3170.094,3170.154,whisper_canonical
1034,1034_w0645,8,see,3170.214,3170.394,whisper_canonical
1034,1034_w0645,9,that,3170.414,3170.514,whisper_canonical
1034,1034_w0645,10,Donald,3170.554,3170.814,whisper_canonical
1034,1034_w0645,11,Trump,3170.834,3170.994,whisper_canonical
1034,1034_w0645,12,participates,3171.014,3171.675,whisper_canonical
1034,1034_w0645,13,in.,3171.775,3171.895,whisper_canonical
1034,1034_w0646,0,He's,3172.295,3172.555,whisper_canonical
1034,1034_w0646,1,never,3172.675,3172.935,whisper_canonical
1034,1034_w0646,2,"fact-checked,",3173.095,3173.675,whisper_canonical
1034,1034_w0646,3,including,3174.356,3174.816,whisper_canonical
1034,1034_w0646,4,How,3175.601,3175.781,whisper_canonical
1034,1034_w0646,5,is,3175.841,3175.921,whisper_canonical
1034,1034_w0646,6,it,3175.981,3176.061,whisper_canonical
1034,1034_w0646,7,possible,3176.241,3176.762,whisper_canonical
1034,1034_w0646,8,that,3177.242,3177.442,whisper_canonical
1034,1034_w0646,9,you,3177.682,3177.822,whisper_canonical
1034,1034_w0646,10,have,3177.882,3178.122,whisper_canonical
1034,1034_w0646,11,January,3178.242,3178.763,whisper_canonical
1034,1034_w0646,12,6th,3178.783,3179.183,whisper_canonical
1034,1034_w0646,13,that,3179.263,3179.403,whisper_canonical
1034,1034_w0646,14,occurred,3179.443,3179.883,whisper_canonical
1034,1034_w0646,15,and,3180.123,3180.184,whisper_canonical
1034,1034_w0646,16,he,3180.224,3180.284,whisper_canonical
1034,1034_w0646,17,wants,3180.324,3180.524,whisper_canonical
1034,1034_w0646,18,to,3180.564,3180.644,whisper_canonical
1034,1034_w0646,19,pardon,3180.724,3181.124,whisper_canonical
1034,1034_w0646,20,every,3181.264,3181.484,whisper_canonical
1034,1034_w0646,21,single,3181.524,3181.844,whisper_canonical
1034,1034_w0646,22,person,3181.924,3182.385,whisper_canonical
1034,1034_w0646,23,that,3182.805,3182.985,whisper_canonical
1034,1034_w0646,24,has,3183.045,3183.205,whisper_canonical
1034,1034_w0646,25,attacked,3183.545,3183.966,whisper_canonical
1034,1034_w0646,26,our,3184.046,3184.146,whisper_canonical
1034,1034_w0646,27,capital?,3184.226,3184.666,whisper_canonical
1034,1034_w0647,0,"Susan,",3185.146,3186.247,whisper_canonical
1034,1034_w0647,1,have,3186.267,3186.407,whisper_canonical
1034,1034_w0647,2,you,3186.427,3186.487,whisper_canonical
1034,1034_w0647,3,ever,3186.527,3186.707,whisper_canonical
1034,1034_w0647,4,gone,3186.767,3187.047,whisper_canonical
1034,1034_w0647,5,to,3187.207,3187.487,whisper_canonical
1034,1034_w0647,6,the,3187.547,3187.628,whisper_canonical
1034,1034_w0647,7,Washington,3187.668,3188.048,whisper_canonical
1034,1034_w0647,8,Post,3188.088,3188.388,whisper_canonical
1034,1034_w0647,9,fact,3188.468,3188.768,whisper_canonical
1034,1034_w0647,10,check?,3188.808,3189.829,whisper_canonical
1034,1034_w0648,0,Politifact?,3189.909,3190.849,whisper_canonical
1034,1034_w0648,1,Have,3191.069,3191.169,whisper_canonical
1034,1034_w0648,2,you,3191.209,3191.289,whisper_canonical
1034,1034_w0648,3,ever,3191.35,3191.51,whisper_canonical
1034,1034_w0648,4,checked,3191.57,3191.79,whisper_canonical
1034,1034_w0648,5,out,3191.81,3191.91,whisper_canonical
1034,1034_w0648,6,those,3191.95,3192.09,whisper_canonical
1034,1034_w0648,7,websites,3192.13,3192.51,whisper_canonical
1034,1034_w0648,8,because,3192.53,3192.83,whisper_canonical
1034,1034_w0648,9,they,3192.87,3193.01,whisper_canonical
1034,1034_w0648,10,do?,3193.05,3193.19,whisper_canonical
1034,1034_w0649,0,Absolutely.,3194.608,3195.108,whisper_canonical
1034,1034_w0649,1,But,3195.148,3195.248,whisper_canonical
1034,1034_w0649,2,I,3195.328,3195.388,whisper_canonical
1034,1034_w0649,3,want,3195.448,3195.609,whisper_canonical
1034,1034_w0649,4,it,3195.629,3195.689,whisper_canonical
1034,1034_w0649,5,real,3195.729,3195.949,whisper_canonical
1034,1034_w0649,6,time.,3196.009,3196.269,whisper_canonical
1034,1034_w0650,0,I,3196.409,3196.469,whisper_canonical
1034,1034_w0650,1,want,3196.509,3196.669,whisper_canonical
1034,1034_w0650,2,it,3196.689,3196.749,whisper_canonical
1034,1034_w0650,3,tonight,3196.789,3197.249,whisper_canonical
1034,1034_w0650,4,while,3197.289,3197.449,whisper_canonical
1034,1034_w0650,5,he's,3197.489,3197.69,whisper_canonical
1034,1034_w0650,6,lying,3197.79,3198.19,whisper_canonical
1034,1034_w0650,7,to,3198.23,3198.35,whisper_canonical
1034,1034_w0650,8,the,3198.37,3198.43,whisper_canonical
1034,1034_w0650,9,American,3198.47,3198.93,whisper_canonical
1034,1034_w0650,10,public,3198.97,3199.41,whisper_canonical
1034,1034_w0650,11,about,3199.911,3200.171,whisper_canonical
1034,1034_w0650,12,gun,3200.311,3200.491,whisper_canonical
1034,1034_w0650,13,regulations,3200.531,3201.251,whisper_canonical
1034,1034_w0650,14,and,3201.351,3201.431,whisper_canonical
1034,1034_w0650,15,being,3201.471,3201.691,whisper_canonical
1034,1034_w0650,16,pro-life.,3201.772,3202.312,whisper_canonical
1034,1034_w0651,0,You,3202.732,3202.812,whisper_canonical
1034,1034_w0651,1,"know,",3202.852,3202.992,whisper_canonical
1034,1034_w0651,2,pro-life,3203.092,3203.612,whisper_canonical
1034,1034_w0651,3,also,3203.712,3204.013,whisper_canonical
1034,1034_w0651,4,means,3204.053,3204.233,whisper_canonical
1034,1034_w0651,5,protecting,3204.293,3204.713,whisper_canonical
1034,1034_w0651,6,our,3204.753,3204.873,whisper_canonical
1034,1034_w0651,7,children.,3204.933,3205.373,whisper_canonical
1034,1034_w0652,0,Pro-life,3205.733,3206.154,whisper_canonical
1034,1034_w0652,1,is,3206.234,3206.314,whisper_canonical
1034,1034_w0652,2,having,3206.354,3206.614,whisper_canonical
1034,1034_w0652,3,Sandy,3206.654,3206.954,whisper_canonical
1034,1034_w0652,4,Hook,3206.974,3207.134,whisper_canonical
1034,1034_w0652,5,children,3207.174,3207.514,whisper_canonical
1034,1034_w0652,6,that,3207.534,3207.634,whisper_canonical
1034,1034_w0652,7,would,3207.654,3207.774,whisper_canonical
1034,1034_w0652,8,be,3207.794,3207.874,whisper_canonical
1034,1034_w0652,9,graduating,3207.915,3208.475,whisper_canonical
1034,1034_w0652,10,right,3208.495,3208.675,whisper_canonical
1034,1034_w0652,11,now.,3208.715,3208.935,whisper_canonical
1034,1034_w0653,0,And,3209.255,3209.335,whisper_canonical
1034,1034_w0653,1,these,3209.355,3210.256,whisper_canonical
1034,1034_w0653,2,evangelicals,3210.416,3211.196,whisper_canonical
1034,1034_w0653,3,that,3211.656,3211.796,whisper_canonical
1034,1034_w0653,4,are,3211.836,3211.936,whisper_canonical
1034,1034_w0653,5,so,3212.137,3212.437,whisper_canonical
1034,1034_w0653,6,hell,3212.737,3213.017,whisper_canonical
1034,1034_w0653,7,bent,3213.117,3213.417,whisper_canonical
1034,1034_w0653,8,on,3213.957,3214.057,whisper_canonical
1034,1034_w0653,9,making,3214.158,3214.578,whisper_canonical
1034,1034_w0653,10,Donald,3214.738,3215.058,whisper_canonical
1034,1034_w0653,11,Trump,3215.098,3215.358,whisper_canonical
1034,1034_w0653,12,be,3215.398,3215.518,whisper_canonical
1034,1034_w0653,13,the,3215.538,3215.598,whisper_canonical
1034,1034_w0653,14,second,3215.718,3216.018,whisper_canonical
1034,1034_w0653,15,coming,3216.078,3216.339,whisper_canonical
1034,1034_w0653,16,of,3216.399,3216.439,whisper_canonical
1034,1034_w0653,17,"Christ,",3216.499,3216.839,whisper_canonical
1034,1034_w0653,18,for,3217.379,3217.499,whisper_canonical
1034,1034_w0653,19,God's,3217.539,3217.8,whisper_canonical
1034,1034_w0653,20,sake.,3217.92,3218.18,whisper_canonical
1034,1034_w0654,0,They,3218.56,3218.68,whisper_canonical
1034,1034_w0654,1,need,3218.7,3218.84,whisper_canonical
1034,1034_w0654,2,to,3218.88,3218.96,whisper_canonical
1034,1034_w0654,3,look,3219.021,3219.221,whisper_canonical
1034,1034_w0654,4,at,3219.301,3219.381,whisper_canonical
1034,1034_w0654,5,the,3219.701,3219.801,whisper_canonical
1034,1034_w0654,6,marriages,3219.861,3220.302,whisper_canonical
1034,1034_w0654,7,he's,3220.342,3220.462,whisper_canonical
1034,1034_w0654,8,had.,3220.502,3220.762,whisper_canonical
1034,1034_w0655,0,They,3221.022,3221.142,whisper_canonical
1034,1034_w0655,1,need,3221.182,3221.322,whisper_canonical
1034,1034_w0655,2,to,3221.363,3221.443,whisper_canonical
1034,1034_w0655,3,look,3221.483,3221.683,whisper_canonical
1034,1034_w0655,4,at,3221.763,3221.843,whisper_canonical
1034,1034_w0655,5,the,3221.943,3222.063,whisper_canonical
1034,1034_w0655,6,mistresses,3222.103,3222.624,whisper_canonical
1034,1034_w0655,7,he's,3222.644,3222.764,whisper_canonical
1034,1034_w0655,8,"had,",3222.784,3223.064,whisper_canonical
1034,1034_w0655,9,the,3223.324,3223.424,whisper_canonical
1034,1034_w0655,10,children,3223.484,3223.785,whisper_canonical
1034,1034_w0655,11,out,3223.805,3223.905,whisper_canonical
1034,1034_w0655,12,of,3223.925,3224.005,whisper_canonical
1034,1034_w0655,13,wedlock,3224.045,3224.405,whisper_canonical
1034,1034_w0655,14,he's,3224.445,3224.585,whisper_canonical
1034,1034_w0655,15,"had,",3224.605,3224.845,whisper_canonical
1034,1034_w0655,16,and,3225.146,3225.226,whisper_canonical
1034,1034_w0655,17,yet,3225.266,3225.426,whisper_canonical
1034,1034_w0655,18,they,3225.466,3225.606,whisper_canonical
1034,1034_w0655,19,still,3225.666,3225.986,whisper_canonical
1034,1034_w0655,20,think,3226.087,3226.267,whisper_canonical
1034,1034_w0655,21,of,3226.307,3226.367,whisper_canonical
1034,1034_w0655,22,him,3226.407,3226.527,whisper_canonical
1034,1034_w0655,23,as,3226.647,3226.727,whisper_canonical
1034,1034_w0655,24,the,3226.767,3226.867,whisper_canonical
1034,1034_w0655,25,second,3226.987,3227.328,whisper_canonical
1034,1034_w0655,26,coming,3227.368,3227.648,whisper_canonical
1034,1034_w0655,27,of,3227.688,3227.748,whisper_canonical
1034,1034_w0655,28,Christ.,3227.808,3228.148,whisper_canonical
1034,1034_w0656,0,I,3228.509,3228.549,whisper_canonical
1034,1034_w0656,1,don't,3228.569,3228.689,whisper_canonical
1034,1034_w0656,2,know,3228.709,3228.789,whisper_canonical
1034,1034_w0656,3,what's,3228.829,3228.969,whisper_canonical
1034,1034_w0656,4,wrong,3229.009,3229.229,whisper_canonical
1034,1034_w0656,5,with,3229.249,3229.349,whisper_canonical
1034,1034_w0656,6,the,3229.369,3229.449,whisper_canonical
1034,1034_w0656,7,Republican,3229.489,3229.99,whisper_canonical
1034,1034_w0656,8,Party.,3230.03,3230.35,whisper_canonical
1034,1034_w0657,0,I,3230.57,3230.63,whisper_canonical
1034,1034_w0657,1,used,3230.69,3230.79,whisper_canonical
1034,1034_w0657,2,to,3230.811,3230.891,whisper_canonical
1034,1034_w0657,3,respect,3230.931,3231.351,whisper_canonical
1034,1034_w0657,4,George,3231.391,3231.671,whisper_canonical
1034,1034_w0657,5,Bush,3231.711,3231.951,whisper_canonical
1034,1034_w0657,6,and,3232.012,3232.092,whisper_canonical
1034,1034_w0657,7,Reagan.,3232.132,3232.432,whisper_canonical
1034,1034_w0658,0,I,3232.492,3232.612,whisper_canonical
1034,1034_w0658,1,voted,3232.672,3232.932,whisper_canonical
1034,1034_w0658,2,for,3232.972,3233.072,whisper_canonical
