debate_audio_id,turn_id,speaker_raw,n_words,start_sec,end_sec,duration_sec,text
1027,1027_t0151,HOLT,30,2895.19,2909.3,14.11,"Your two—your two minutes expired, but I do want to follow up. Stop-and-frisk was ruled unconstitutional in New York, because it largely singled out black and Hispanic young men."
1027,1027_t0152,TRUMP,55,2909.92,2924.4,14.48,"No, you're wrong. It went before a judge, who was a very against-police judge. It was taken away from her. And our mayor, our new mayor, refused to go forward with the case. They would have won an appeal. If you look at it, throughout the country, there are many places where it's allowed."
1027,1027_t0153,HOLT,10,2924.4,2926.35,1.95,The argument is that it's a form of racial profiling.
1027,1027_t0154,TRUMP,196,2926.35,2997.48,71.13,"No, the argument is that we have to take the guns away from these people that have them and that are bad people that shouldn't have them. These are felons. These are people that are bad people that shouldn't be—when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk. You need more police. You need a better community, you know, relation. You don't have good community relations in Chicago. It's terrible. I have property there. It's terrible what's going on in Chicago. But when you look—and Chicago's not the only—you go to Ferguson, you go to so many different places. You need better relationships. I agree with Secretary Clinton on this. You need better relationships between the communities and the police, because in some cases, it's not good. But you look at Dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently. So there's some bad things going on. Some really bad things."
1027,1027_t0155,HOLT,2,2997.48,2998.03,0.55,Secretary Clinton…
1027,1027_t0156,TRUMP,47,2998.03,3017.21,19.18,"But we need—Lester, we need law and order. And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people. And it's very unfair to them what our politicians are allowing to happen."
1027,1027_t0157,HOLT,2,3017.21,3018.23,1.02,Secretary Clinton?
1027,1027_t0158,CLINTON,28,3018.23,3031.89,13.66,"Well, I've heard—I've heard Donald say this at his rallies, and it's really unfortunate that he paints such a dire negative picture of black communities in our country."
1027,1027_t0159,TRUMP,1,3031.89,3032.5,0.61,Ugh.
1027,1027_t0160,CLINTON,437,3032.59,3199.75,167.16,"You know, the vibrancy of the black church, the black businesses that employ so many people, the opportunities that so many families are working to provide for their kids. There's a lot that we should be proud of and we should be supporting and lifting up. But we do always have to make sure we keep people safe. There are the right ways of doing it, and then there are ways that are ineffective. Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective. It did not do what it needed to do. Now, I believe in community policing. And, in fact, violent crime is one-half of what it was in 1991. Property crime is down 40 percent. We just don't want to see it creep back up. We've had 25 years of very good cooperation. But there were some problems, some unintended consequences. Too many young African-American and Latino men ended up in jail for nonviolent offenses. And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated. So we've got to address the systemic racism in our criminal justice system. We cannot just say law and order. We have to say—we have to come forward with a plan that is going to divert people from the criminal justice system, deal with mandatory minimum sentences, which have put too many people away for too long for doing too little. We need to have more second chance programs. I'm glad that we're ending private prisons in the federal system; I want to see them ended in the state system. You shouldn't have a profit motivation to fill prison cells with young Americans. So there are some positive ways we can work on this. And I believe strongly that commonsense gun safety measures would assist us. Right now—and this is something Donald has supported, along with the gun lobby—right now, we've got too many military-style weapons on the streets. In a lot of places, our police are outgunned. We need comprehensive background checks, and we need to keep guns out of the hands of those who will do harm. And we finally need to pass a prohibition on anyone who's on the terrorist watch list from being able to buy a gun in our country. If you're too dangerous to fly, you are too dangerous to buy a gun. So there are things we can do, and we ought to do it in a bipartisan way."
1027,1027_t0161,HOLT,33,3199.75,3210.86,11.11,"Secretary Clinton, last week, you said we've got to do everything possible to improve policing, to go right at implicit bias. Do you believe that police are implicitly biased against black people?"
1027,1027_t0162,CLINTON,178,3210.86,3274.91,64.05,"Lester, I think implicit bias is a problem for everyone, not just police. I think, unfortunately, too many of us in our great country jump to conclusions about each other. And therefore, I think we need all of us to be asking hard questions about, you know, why am I feeling this way? But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers. I've met with a group of very distinguished, experienced police chiefs a few weeks ago. They admit it's an issue. They've got a lot of concerns. Mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street. They want support, they want more training, they want more assistance. And I think the federal government could be in a position where we would offer and provide that."
1027,1027_t0163,HOLT,2,3274.91,3276.1,1.19,Mr. Trump…
1027,1027_t0164,TRUMP,6,3276.1,3277.77,1.67,I'd like to respond to that.
1027,1027_t0165,HOLT,1,3277.77,3277.95,0.18,Please.
1027,1027_t0166,TRUMP,333,3277.95,3372.58,94.63,"First of all, I agree, and a lot of people even within my own party want to give certain rights to people on watch lists and no-fly lists. I agree with you. When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I'm very proud of. These are very, very good people, and they're protecting the Second Amendment. But I think we have to look very strongly at no-fly lists and watch lists. And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off. But I tend to agree with that quite strongly. I do want to bring up the fact that you were the one that brought up the words super-predator about young black youth. And that's a term that I think was a—it's—it's been horribly met, as you know. I think you've apologized for it. But I think it was a terrible thing to say. And when it comes to stop-and-frisk, you know, you're talking about taking guns away. Well, I'm talking about taking guns away from gangs and people that use them. And I don't think—I really don't think you disagree with me on this, if you want to know the truth. I think maybe there's a political reason why you can't say it, but I really don't believe—in New York City, stop-and-frisk, we had 2,200 murders, and stop-and-frisk brought it down to 500 murders. Five hundred murders is a lot of murders. It's hard to believe, 500 is like supposed to be good? But we went from 2,200 to 500. And it was continued on by Mayor Bloomberg. And it was terminated by current mayor. But stop-and-frisk had a tremendous impact on the safety of New York City. Tremendous beyond belief. So when you say it has no impact, it really did. It had a very, very big impact."
