debate_audio_id,turn_id,sentence_id,sentence_index_in_turn,speaker_raw,n_words,n_words_matched,start_sec,end_sec,duration_sec,sentence_text
1010,1010_t0083,1010_t0083_s002,1,DOLE,5,3,3249.422,3250.513,1.091,"We’ve lost 357,000 manufacturing jobs."
1010,1010_t0083,1010_t0083_s003,2,DOLE,11,10,3253.86,3257.141,3.281,The Bureau of Labor Statistics today said they made a mistake.
1010,1010_t0083,1010_t0083_s004,3,DOLE,10,8,3257.221,3258.802,1.581,"It’s probably going to take a much, much higher figure."
1010,1010_t0083,1010_t0083_s005,4,DOLE,8,7,3258.822,3261.262,2.44,So we talk about all these new jobs.
1010,1010_t0083,1010_t0083_s006,5,DOLE,9,8,3261.372,3262.903,1.531,We’d better wait and see what the results are.
1010,1010_t0083,1010_t0083_s007,6,DOLE,11,10,3263.353,3266.504,3.151,We’re going to do that with a more aggressive trade policy.
1010,1010_t0083,1010_t0083_s008,7,DOLE,9,8,3267.064,3269.325,2.261,We’re going to do that with an economic package.
1010,1010_t0083,1010_t0083_s009,8,DOLE,8,7,3269.765,3271.785,2.02,We’re going to do that with regulatory reform.
1010,1010_t0083,1010_t0083_s010,9,DOLE,16,13,3272.059,3277.127,5.068,"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year."
1010,1010_t0083,1010_t0083_s011,10,DOLE,1,0,3277.194,3277.194,0.0,"7,000."
1010,1010_t0083,1010_t0083_s012,11,DOLE,4,3,3277.26,3277.707,0.447,That’s like a tax.
1010,1010_t0083,1010_t0083_s013,12,DOLE,9,6,3278.946,3282.234,3.288,It’s put a lot of people out of business.
1010,1010_t0083,1010_t0083_s014,13,DOLE,12,12,3282.365,3285.367,3.002,I met a lady in Colorado Springs about seven weeks ago now.
1010,1010_t0083,1010_t0083_s015,14,DOLE,8,7,3286.067,3288.268,2.201,She had a small business with 63 employees.
1010,1010_t0083,1010_t0083_s016,15,DOLE,5,5,3288.789,3289.689,0.9,She finally gave it up.
1010,1010_t0083,1010_t0083_s017,16,DOLE,1,1,3289.809,3290.09,0.281,Why?
1010,1010_t0083,1010_t0083_s018,17,DOLE,5,5,3290.77,3292.591,1.821,Because of paperwork and regulation.
1010,1010_t0083,1010_t0083_s019,18,DOLE,6,5,3293.412,3295.393,1.981,Congress passed a paperwork reduction act.
1010,1010_t0083,1010_t0083_s020,19,DOLE,11,10,3295.893,3298.975,3.082,The President exempts the IRS which creates three-fourths of the paperwork.
1010,1010_t0083,1010_t0083_s021,20,DOLE,11,7,3299.445,3302.678,3.233,We’re going to have regulatory — we’re gonna have litigation reform.
1010,1010_t0083,1010_t0083_s022,21,DOLE,14,14,3303.464,3306.806,3.342,"You know, I fell off a platform out in California, Chico, a while back."
1010,1010_t0083,1010_t0083_s023,22,DOLE,21,19,3307.426,3311.989,4.563,"Before I hit the ground, my cell phone rang and this trial lawyer said, I think we’ve got a case here."
1010,1010_t0083,1010_t0083_s024,23,DOLE,1,0,,,,.
1010,1010_t0083,1010_t0083_s025,24,DOLE,9,8,3312.539,3315.27,2.731,We’ve got to stop some of these frivolous lawsuits.
1010,1010_t0083,1010_t0083_s026,25,DOLE,9,8,3315.581,3317.992,2.412,"They’re putting people out of business, men and women."
1010,1010_t0083,1010_t0083_s027,26,DOLE,18,18,3318.512,3323.715,5.203,"Get the economy going, cut the capital gains rate, create more jobs and opportunities for everybody in America."
1010,1010_t0083,1010_t0083_s028,27,DOLE,5,4,3324.125,3325.196,1.071,That’s what we will do.
1010,1010_t0083,1010_t0083_s029,28,DOLE,5,5,3325.956,3326.797,0.841,And my word is good.
1010,1010_t0083,1010_t0083_s030,29,DOLE,4,4,3327.655,3328.676,1.021,I keep my promises.
1010,1010_t0083,1010_t0083_s031,30,DOLE,18,15,3329.096,3333.718,4.622,"I don’t break my promises after the election, and I don’t make new promises in an election year."
1010,1010_t0083,1010_t0083_s032,31,DOLE,6,5,3334.088,3335.099,1.011,We’re going to get it done.
1010,1010_t0083,1010_t0083_s033,32,DOLE,22,19,3335.339,3339.921,4.582,"We’re going to grow some of these jobs in America, because we need to get it — they’re going the wrong way."
1010,1010_t0084,1010_t0084_s001,0,CLINTON,5,4,3341.501,3344.043,2.542,Let’s look at the facts.
1010,1010_t0084,1010_t0084_s002,1,CLINTON,15,14,3344.283,3347.624,3.341,We lost a lot of manufacturing jobs in the 12 years before I became President.
1010,1010_t0084,1010_t0084_s003,2,CLINTON,8,6,3348.234,3351.206,2.972,We’ve gained manufacturing jobs since I’ve been President.
1010,1010_t0084,1010_t0084_s004,3,CLINTON,7,5,3351.867,3354.888,3.021,We’ve negotiated over 200 separate trade agreements.
1010,1010_t0084,1010_t0084_s005,4,CLINTON,4,3,3355.653,3357.279,1.626,Let’s just take California.
1010,1010_t0084,1010_t0084_s006,5,CLINTON,18,15,3357.379,3365.802,8.423,"In California, we made 37 billion dollars’ worth of telecommunications equipment eligible for export for the first time."
1010,1010_t0084,1010_t0084_s007,6,CLINTON,14,10,3366.572,3371.824,5.252,We’re selling everything from from — from telephones to CDs to rice in Japan.
1010,1010_t0084,1010_t0084_s008,7,CLINTON,7,6,3372.254,3374.865,2.611,We’re selling American automobiles in Japan now.
1010,1010_t0084,1010_t0084_s009,8,CLINTON,7,7,3374.985,3377.166,2.181,I visited a Chrysler dealership in Japan.
1010,1010_t0084,1010_t0084_s010,9,CLINTON,1,0,3377.419,3377.419,0.0,We’re No.
1010,1010_t0084,1010_t0084_s011,10,CLINTON,15,15,3377.926,3381.808,3.882,"1 in automobile manufacturing production and sales around the world again, the first time since 1970s."
1010,1010_t0084,1010_t0084_s012,11,CLINTON,1,1,3381.828,3381.888,0.06,Why?
1010,1010_t0084,1010_t0084_s013,12,CLINTON,14,12,3383.407,3387.45,4.043,"Because we’ve had tough aggressive trade policies, and because we’ve got interest rates down."
1010,1010_t0084,1010_t0084_s014,13,CLINTON,7,6,3387.59,3389.331,1.741,"We have a good, stable economic policy."
1010,1010_t0084,1010_t0084_s015,14,CLINTON,10,10,3389.711,3391.892,2.181,Because we reduced the deficit four years in a row.
1010,1010_t0084,1010_t0084_s016,15,CLINTON,76,69,3391.912,3410.526,18.614,"For the first time in the 20th century the President has done that in all four years and that’s why I don’t want to see us blow a big hole in the deficit with a tax program we can’t pay for, so your interest rates will go up, and you’ll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets."
1010,1010_t0084,1010_t0084_s017,16,CLINTON,27,25,3411.247,3417.674,6.427,More than half of these 10 and a half million new jobs are in higher wage areas and we’ll have more manufacturing and sales around the world.
1010,1010_t0085,1010_t0085_s001,0,DOLE,17,16,3419.657,3423.341,3.684,"You may think the biggest employer in America is General Motors, but I’ve got news for you."
1010,1010_t0085,1010_t0085_s002,1,DOLE,3,2,3423.861,3425.423,1.561,It’s Manpower Services.
1010,1010_t0085,1010_t0085_s003,2,DOLE,19,13,3426.469,3430.572,4.103,Hiring people temporarily who have lost their jobs and they get to work for 30 days or 60 days.
1010,1010_t0085,1010_t0085_s004,3,DOLE,4,3,3431.313,3432.654,1.341,That’s a good economy?
1010,1010_t0085,1010_t0085_s005,4,DOLE,4,3,3432.874,3433.515,0.641,I don’t think so.
1010,1010_t0085,1010_t0085_s006,5,DOLE,6,5,3433.705,3434.896,1.191,They’re setting new records this year.
1010,1010_t0085,1010_t0085_s007,6,DOLE,8,6,3435.376,3436.927,1.551,We had the worst economy in a century.
1010,1010_t0085,1010_t0085_s008,7,DOLE,6,5,3437.078,3438.979,1.901,"We had the slowest growth, about 2."
1010,1010_t0085,1010_t0085_s009,8,DOLE,1,0,3439.006,3439.006,0.0,5 percent.
1010,1010_t0085,1010_t0085_s010,9,DOLE,8,6,3439.019,3442.855,3.836,The president inherited growth of over 5 percent.
1010,1010_t0085,1010_t0085_s011,10,DOLE,7,5,3443.062,3444.804,1.742,We don’t have the S&L crisis anymore.
1010,1010_t0085,1010_t0085_s012,11,DOLE,14,10,3445.204,3450.068,4.864,"Republicans have cut 53 billion dollars in spending, that’s why the budget looked good."
1010,1010_t0085,1010_t0085_s013,12,DOLE,18,16,3450.288,3454.952,4.664,It didn’t look good the first two years when we had a Democratic president and Â Democratic Congress.
1010,1010_t0086,1010_t0086_s001,0,LEHRER,6,6,3455.855,3457.496,1.641,Next question is for President Clinton.
1010,1010_t0086,1010_t0086_s002,1,LEHRER,2,2,3457.996,3458.376,0.38,"Yes, sir."
1010,1010_t0087,1010_t0087_s001,0,MR. GOLDFARB,3,3,3460.817,3461.897,1.08,I’m Bob Goldfarb.
1010,1010_t0087,1010_t0087_s002,1,MR. GOLDFARB,37,37,3461.917,3475.942,14.025,"I’m a travel agent and can you please explain your policy on the Employment Nondiscrimination Act that would have prohibited discrimination, would have prohibited people from being fired from their jobs simply for being gay or lesbian."
1010,1010_t0088,1010_t0088_s001,0,CLINTON,3,3,3476.603,3477.083,0.48,I’m for it.
1010,1010_t0088,1010_t0088_s002,1,CLINTON,3,2,3478.494,3480.444,1.95,That’s my policy.
1010,1010_t0088,1010_t0088_s003,2,CLINTON,3,3,3480.484,3480.884,0.4,I’m for it.
1010,1010_t0088,1010_t0088_s004,3,CLINTON,44,38,3482.605,3494.882,12.277,"I believe that any law- abiding, tax-paying citizen who shows up in the morning and doesn’t break the law and doesn’t interfere with his or her neighbors ought to have the ability to work in our country and shouldn’t be subject to unfair discrimination."
1010,1010_t0088,1010_t0088_s005,4,CLINTON,3,3,3496.003,3496.423,0.42,I’m for it.
1010,1010_t0088,1010_t0088_s006,5,CLINTON,28,26,3497.984,3505.588,7.604,"Now, I have a little time left so let me just say that I get attacked so many times on these questions; it’s hard to answer these things."
1010,1010_t0088,1010_t0088_s007,6,CLINTON,12,11,3506.668,3509.029,2.361,Senator Dole just said we had the worst economy in the century.
1010,1010_t0088,1010_t0088_s008,7,CLINTON,15,13,3509.99,3514.818,4.828,"In February he said we had the best economy in Â 30 years, just February."
1010,1010_t0088,1010_t0088_s009,8,CLINTON,12,11,3516.959,3519.519,2.56,And I don’t want to respond in kind to all these things.
1010,1010_t0088,1010_t0088_s010,9,CLINTON,2,2,3521.219,3521.559,0.34,I could.
1010,1010_t0088,1010_t0088_s011,10,CLINTON,11,10,3521.579,3523.5,1.921,I could answer a lot of these things tit for tat.
1010,1010_t0088,1010_t0088_s012,11,CLINTON,15,14,3524.36,3526.38,2.02,But I hope we can talk about what we’re going to do in the future.
1010,1010_t0088,1010_t0088_s013,12,CLINTON,17,17,3528.021,3533.922,5.901,"No attack ever created a job or educated a child, or helped a family make ends meet."
1010,1010_t0088,1010_t0088_s014,13,CLINTON,14,14,3535.202,3539.303,4.101,No insult ever cleaned up a toxic waste dump or helped an elderly person.
1010,1010_t0088,1010_t0088_s015,14,CLINTON,9,8,3540.271,3542.072,1.801,"Now, for four years that’s what I worked on."
1010,1010_t0088,1010_t0088_s016,15,CLINTON,39,37,3542.112,3552.458,10.346,"If you give me four years more I will work on it some more and I will try to answer these charges, but I prefer to emphasize direct answers to the future and I gave you a direct answer."
1010,1010_t0089,1010_t0089_s001,0,LEHRER,2,1,3553.799,3554.419,0.62,Senator Dole.
1010,1010_t0090,1010_t0090_s001,0,DOLE,18,16,3554.76,3560.042,5.282,"Well, I’m opposed to discrimination in any form but I don’t favor creating special rights for any group."
1010,1010_t0090,1010_t0090_s002,1,DOLE,8,8,3561.063,3562.584,1.521,That would be my answer to this question.
1010,1010_t0090,1010_t0090_s003,2,DOLE,15,13,3564.108,3567.511,3.403,"And I’m, you know — there would be special rights for different groups in America."
1010,1010_t0090,1010_t0090_s004,3,DOLE,6,6,3567.531,3569.332,1.801,But I’m totally opposed to discrimination.
1010,1010_t0090,1010_t0090_s005,4,DOLE,34,27,3569.445,3577.979,8.534,"I don’t have any policy against hiring anyone; whether it’s lifestyle or whatever, we don’t have any policy of that kind, never have had in my office or will we have in the future."
1010,1010_t0090,1010_t0090_s006,5,DOLE,25,24,3578.619,3587.386,8.767,"But as far as special rights, I’m opposed to same-sex marriages, which the President signed well after midnight one morning in the dark of night."
1010,1010_t0090,1010_t0090_s007,6,DOLE,3,2,3587.596,3588.287,0.691,I opposed it.
1010,1010_t0090,1010_t0090_s008,7,DOLE,17,16,3589.167,3592.55,3.383,"But I will get back to the economic package because, again, I think this is very important."
1010,1010_t0090,1010_t0090_s009,8,DOLE,13,9,3593.765,3597.37,3.606,If there’s anything that’s going to change America it’s get the economy growing.
1010,1010_t0090,1010_t0090_s010,9,DOLE,14,11,3598.192,3602.718,4.526,"The President inherited a good economy, sure the S&L crisis then were selling assets."
1010,1010_t0090,1010_t0090_s011,10,DOLE,16,15,3603.239,3608.186,4.947,Got a Republican Congress cutting spending finally and he said it’s the best four years ever.
1010,1010_t0090,1010_t0090_s012,11,DOLE,3,2,3608.587,3609.368,0.781,That’s not true.
1010,1010_t0090,1010_t0090_s013,12,DOLE,3,3,3609.9,3610.36,0.46,We had a 1.
1010,1010_t0090,1010_t0090_s014,13,DOLE,6,5,3611.16,3613.141,1.981,"2 million bankruptcy, set a new record."
1010,1010_t0090,1010_t0090_s015,14,DOLE,7,5,3613.521,3615.182,1.661,Credit card debt has never been higher.
1010,1010_t0090,1010_t0090_s016,15,DOLE,14,14,3615.922,3619.864,3.942,I just told you about this manufacturing job loss which is going to increase.
1010,1010_t0090,1010_t0090_s017,16,DOLE,19,18,3620.444,3626.746,6.302,"We need a good strong economic package, let the private sector creates the jobs and they can do it."
1010,1010_t0091,1010_t0091_s001,0,CLINTON,21,19,3628.987,3638.731,9.744,"If you believe that the California economy was better in 1992 than it is today, you should vote for Bob Dole."
1010,1010_t0091,1010_t0091_s002,1,CLINTON,13,13,3640.912,3644.536,3.624,I have worked so hard out here to help turn this economy around.
1010,1010_t0091,1010_t0091_s003,2,CLINTON,8,8,3645.317,3646.678,1.361,Let me just give you one tiny example.
1010,1010_t0091,1010_t0091_s004,3,CLINTON,40,39,3646.698,3661.575,14.877,"In San Diego where we had some defense cutbacks, we funded a project for the University of California San Diego to use airplane composite materials to build lighter, stronger bridges, a little project in a program that Senator Dole opposed."
1010,1010_t0091,1010_t0091_s005,4,CLINTON,28,28,3662.503,3670.229,7.726,And that composite now is going to be built around the bridges on the Santa Monica Freeway to help minimize the impact of earthquakes and create more jobs.
1010,1010_t0091,1010_t0091_s006,5,CLINTON,5,4,3670.319,3671.67,1.351,That’s just one tiny example.
1010,1010_t0091,1010_t0091_s007,6,CLINTON,10,8,3672.231,3673.772,1.541,Maybe we will talk about some more before it’s over.
1010,1010_t0092,1010_t0092_s001,0,LEHRER,7,6,3674.312,3676.534,2.222,Next question’s for Senator Dole this section.
1010,1010_t0092,1010_t0092_s002,1,LEHRER,2,2,3676.574,3676.914,0.34,"Yes, ma’am."
1010,1010_t0092,1010_t0092_s003,2,LEHRER,1,0,3678.731,3678.731,0.0,Yes.
1010,1010_t0093,1010_t0093_s001,0,MS. STRATEGOS,26,24,3680.548,3689.734,9.186,"Senator Dole, I am Bertha Strategos, and I work in health care and it’s truly an honor to be here tonight to address both of you."
1010,1010_t0094,1010_t0094_s001,0,DOLE,2,0,3690.228,3690.721,0.494,Thank you.
1010,1010_t0095,1010_t0095_s001,0,MS. STRATEGOS,31,29,3691.215,3701.982,10.767,"Being in health care — we have talked about a little bit about health care tonight, but mainly Medi-Cal and Medicare have been mentioned, but the private sector is a problem."
1010,1010_t0095,1010_t0095_s002,1,MS. STRATEGOS,8,8,3703.983,3707.666,3.683,"Managed care is taking over, especially in California."
1010,1010_t0095,1010_t0095_s003,2,MS. STRATEGOS,11,11,3708.706,3714.381,5.675,"And because of that, the quality of care is going downhill."
1010,1010_t0095,1010_t0095_s004,3,MS. STRATEGOS,25,25,3715.342,3725.77,10.428,"There are many, many people who cannot get the tests that they need when they need them, and because of that, they are dying needlessly."
1010,1010_t0095,1010_t0095_s005,4,MS. STRATEGOS,16,16,3726.651,3732.075,5.424,"There are many, many more lawsuits being presented against the managed care industry because of this."
1010,1010_t0095,1010_t0095_s006,5,MS. STRATEGOS,12,11,3732.736,3735.158,2.422,And I think it’s a real problem that needs to be addressed.
1010,1010_t0095,1010_t0095_s007,6,MS. STRATEGOS,8,8,3735.978,3737.74,1.762,What would you do if you were president?
1010,1010_t0096,1010_t0096_s001,0,DOLE,42,38,3738.5,3753.62,15.12,"Well, one thing I did was oppose the government takeover health care that President Clinton offered in 1993, which created 17 new taxes and 50 new bureaucracies and price controls, because we were afraid the very thing you mentioned would have happened."
1010,1010_t0096,1010_t0096_s002,1,DOLE,8,7,3753.86,3755.7,1.84,Everybody would have been forced into managed care.
1010,1010_t0096,1010_t0096_s003,2,DOLE,14,13,3756.401,3759.922,3.521,You couldn’t have chosen your own doctor and that would have been the end.
