sentence_id,damsl_tags,beads_tags,n_damsl_tags,n_beads_tags
1008_t0101_s009,S; CH,PER; ATTR; REB,2,3
1008_t0101_s010,S,,1,0
1008_t0101_s011,S-Inform,IT; IP,1,2
1008_t0102_s001,CORR; CH; TT,REB,3,1
1008_t0102_s002,S,,1,0
1008_t0102_s003,EXPL; CORR,DF; REB; CB,2,3
1008_t0102_s004,S,IT; REB,1,2
1008_t0102_s005,S; IAFA,IP,2,1
1008_t0102_s006,S,DF,1,1
1008_t0102_s007,S; IAFA,AE; UF,2,2
1008_t0102_s008,S; IAFA,UF; PB,2,2
1008_t0103_s001,S,,1,0
1008_t0103_s002,Q-W; SEEP,CB,2,1
1008_t0104_s001,S,IP,1,1
1008_t0104_s002,S,IP,1,1
1008_t0104_s003,S-Inform,IT,1,1
1008_t0104_s004,S,IP,1,1
1008_t0104_s005,S; IAFA,IP; REB,2,2
1008_t0104_s006,S,IP,1,1
1008_t0104_s007,S; IAFA-OF,IT,2,1
1008_t0104_s008,S; MS; HS,IT,3,1
1008_t0104_s009,S; DIS,IP; ATTR; REB,2,3
1008_t0104_s010,S,UF; IP,1,2
1008_t0104_s011,S; S-Inform; CH; TT,IT; ATTR; REB,4,3
1008_t0104_s012,S; S-Inform,AF; ATTR; REB,2,3
1008_t0104_s013,S,REB,1,1
1008_t0104_s014,S,REB,1,1
1008_t0104_s015,S,IT,1,1
1008_t0104_s016,S,IP,1,1
1008_t0105_s001,S; CH,PER; REB,2,2
1008_t0105_s002,S-Inform,REB; SE,1,2
1008_t0105_s003,S-Inform,SE,1,1
1008_t0105_s004,S; CH,REB; SE,2,2
1008_t0105_s005,S,,1,0
1008_t0105_s006,S,,1,0
1008_t0105_s007,S,IP,1,1
1008_t0105_s008,S,REB; CB,1,2
1008_t0105_s009,S,,1,0
1008_t0105_s010,S; CH,PB; REB,2,2
1008_t0105_s011,S-Inform,,1,0
1008_t0105_s012,S-Inform,SE,1,1
1008_t0105_s013,S-Inform,PB; ATTR,1,2
1008_t0105_s014,S,PB,1,1
1008_t0105_s015,S; CH,REB,2,1
1008_t0105_s016,S,REB,1,1
1008_t0105_s017,S,,1,0
1008_t0105_s018,Q-W; Q-RHET,AE; REB,2,2
1008_t0105_s019,S,AF,1,1
1008_t0105_s020,S,AF,1,1
1008_t0105_s021,S,REB; CB,1,2
1008_t0105_s022,S,UF; IP,1,2
1008_t0105_s023,S,AE; UF,1,2
1008_t0106_s001,TT; MS,REB,2,1
1008_t0106_s002,S; HS,,2,0
1008_t0106_s003,S-Inform,IT,1,1
1008_t0106_s004,S; CH,PER; REB,2,2
1008_t0106_s005,S-Inform,IP,1,1
1008_t0106_s006,S,,1,0
1008_t0106_s007,S; S-Inform; INT,IT; ATTR; REB,3,3
1008_t0106_s008,S; REJ,IT; ATTR; REB,2,3
1008_t0106_s009,S; IAFA; REJ,IT; REB,3,2
1008_t0107_s001,S; HS,PB; PER,2,2
1008_t0107_s002,Q-W; TG,,2,0
1008_t0108_s001,S; ANS,PB; PER,2,2
1008_t0108_s002,S,PB; CB,1,2
1008_t0108_s003,S,IP,1,1
1008_t0108_s004,S,IP,1,1
1008_t0108_s005,S; HS,AE; IP,2,2
1008_t0108_s006,S-Inform; HS,AP,2,1
1008_t0108_s007,S; EXPL,ATTR; REB,2,2
1008_t0108_s008,S,,1,0
1008_t0108_s009,S,,1,0
1008_t0108_s010,S; CH,PB; REB,2,2
1008_t0108_s011,S; CH,ATTR; REB,2,2
1008_t0108_s012,S; CH,PB; ATTR; REB,2,3
1008_t0108_s013,S; CH,ATTR; REB; SE,2,3
1008_t0108_s014,S; S-Inform; CH,PB; ATTR; REB; SE,3,4
1008_t0108_s015,S,IP,1,1
1008_t0108_s016,S,PB; CBias,1,2
1008_t0108_s017,S,AP,1,1
1008_t0109_s001,S; HS,AE; PER,2,2
1008_t0109_s002,Q-RHET; S,AE,2,1
1008_t0109_s003,S; CH,PB; REB,2,2
1008_t0109_s004,S,PB,1,1
1008_t0109_s005,S,PB,1,1
1008_t0109_s006,S; REJ,REB,2,1
1008_t0109_s007,S,IP,1,1
1008_t0109_s008,S-Inform; IAFA; HS; INT,IT; SE,4,2
1008_t0109_s009,S-Inform; INT,IT; SE,2,2
1008_t0109_s010,S-Inform,IT,1,1
1008_t0109_s011,S-Inform,IT; SE,1,2
1008_t0109_s012,S,IP; REB,1,2
1008_t0109_s013,S,,1,0
1008_t0110_s001,S; IAFA,IP,2,1
1008_t0110_s002,,,0,0
1008_t0110_s003,,,0,0
1008_t0110_s004,,,0,0
1008_t0110_s005,S-Inform; HS,ATTR; SE,2,2
1008_t0110_s006,S,ATTR; REB,1,2
1008_t0110_s007,S; HS,,2,0
1008_t0110_s008,S,REB,1,1
1008_t0110_s009,S,,1,0
1008_t0110_s010,S-Inform; IAFA,IT,2,1
1008_t0110_s011,S-Inform; HS,IT; SE,2,2
1008_t0111_s001,S,,1,0
1008_t0111_s002,Q-W; IAFA,PB; BQ,2,2
1008_t0112_s001,S; EXPL,UF; IP,2,2
1008_t0112_s002,S,IP,1,1
1008_t0112_s003,S,IP,1,1
1008_t0112_s004,S,IP,1,1
1008_t0112_s005,S; CH,IT; REB,2,2
1008_t0112_s006,S,IT,1,1
1008_t0112_s007,S,IT,1,1
1008_t0112_s008,S-Inform,ATTR; REB,1,2
1008_t0112_s009,S-Inform,AE; ATTR; REB,1,3
1008_t0112_s010,S,ATTR; REB,1,2
1008_t0112_s011,S,ATTR; REB,1,2
1008_t0112_s012,S-Inform,ATTR; SE,1,2
1008_t0112_s013,S-Inform; CH,AE; ATTR; SE,2,3
1008_t0112_s014,S; CH,REB,2,1
1008_t0112_s015,S; CH,IT; REB,2,2
1008_t0113_s001,S; MS,IP; REB,2,2
1008_t0113_s002,S; HS,ATTR; REB,2,2
1008_t0113_s003,S; HS,PB; PER,2,2
1008_t0113_s004,S; HS,PB; SE,2,2
1008_t0113_s005,S,PB; SE,1,2
1008_t0113_s006,S,IP,1,1
1008_t0113_s007,S; IAFA,IP; CB,2,2
1008_t0113_s008,S,AE,1,1
1008_t0113_s009,YNQ; Q-RHET; CH,BQ; REB,3,2
1008_t0113_s010,Q-W; Q-RHET; CH,REB,3,1
1008_t0113_s011,S; EXPL,IP,2,1
1008_t0113_s012,S,IP; CB,1,2
1008_t0113_s013,S,,1,0
1008_t0113_s014,S; MS,UF; DF,2,2
1008_t0114_s001,S; S-Inform; TT,IT; IP,3,2
1008_t0114_s002,S; S-Inform,REB; SE,2,2
1008_t0115_s001,S; MS,,2,0
1008_t0115_s002,YNQ,,1,0
1008_t0116_s001,TT,,1,0
1008_t0116_s002,S; HS,REB; SE,2,2
1008_t0116_s003,Q-RHET,PER; BQ; REB,1,3
1008_t0116_s004,S,,1,0
1008_t0116_s005,S,AE,1,1
1008_t0116_s006,S,AE,1,1
1008_t0116_s007,S,,1,0
1008_t0116_s008,S,,1,0
1008_t0116_s009,S,AP,1,1
1008_t0116_s010,S,IP; CBias,1,2
1008_t0116_s011,S,PB; CB,1,2
1008_t0116_s012,S,IP,1,1
1008_t0116_s013,YNQ,,1,0
1008_t0117_s001,S,,1,0
1008_t0118_s001,S,IP,1,1
1008_t0118_s002,S,IP,1,1
1008_t0118_s003,S,IP,1,1
1008_t0118_s004,S,IP; IA,1,2
1008_t0118_s005,S; IAFA-OF,DF; IP,2,2
1008_t0118_s006,S,PB; IP,1,2
1008_t0118_s007,S,DF,1,1
1008_t0118_s008,S,PB; IP,1,2
1008_t0118_s009,S,PB; REB,1,2
1008_t0118_s010,S,PB; PER,1,2
1008_t0118_s011,S-Inform; CH,ATTR; REB; SE,2,3
1008_t0118_s012,S-Inform; CH,AF; ATTR; SE,2,3
1008_t0119_s001,TG,,1,0
1008_t0119_s002,TG,,1,0
1008_t0120_s001,S-Inform; IAFA,IT; SE,2,2
1008_t0120_s002,S; MS,DF,2,1
1008_t0120_s003,S,IP,1,1
1008_t0120_s004,S,,1,0
1008_t0120_s005,S,,1,0
1008_t0120_s006,S-Inform,IT,1,1
1008_t0120_s007,S-Inform; CH,REB; CB,2,2
1008_t0120_s008,S-Inform; CH,ATTR; REB,2,2
1008_t0120_s009,S-Inform; CH,REB; SE,2,2
1008_t0120_s010,S-Inform; CH,AF; IT; REB,2,3
1008_t0120_s011,S,IT; CB,1,2
1008_t0121_s001,S,PER; AEX,1,2
1008_t0121_s002,S; CH,ATTR; REB,2,2
1008_t0121_s003,S,ATTR; REB,1,2
1008_t0121_s004,S; CH,ATTR; REB,2,2
1008_t0121_s005,S; IAFA; MS,IP,3,1
1008_t0121_s006,S; HS,,2,0
1008_t0121_s007,S,IP,1,1
1008_t0121_s008,S,,1,0
1008_t0121_s009,S; MS,,2,0
1008_t0121_s010,S,,1,0
1008_t0122_s001,TG,,1,0
1008_t0122_s002,TG,,1,0
1008_t0123_s001,S,REB,1,1
1008_t0123_s002,S,REB,1,1
1008_t0123_s003,TT,,1,0
1008_t0123_s004,S,DF; REB,1,2
1008_t0123_s005,S,,1,0
1008_t0123_s006,S,IP,1,1
1008_t0123_s007,S,,1,0
1008_t0123_s008,S,IP,1,1
1008_t0124_s001,S,IP; REB,1,2
1008_t0124_s002,S,,1,0
1008_t0124_s003,S,CB,1,1
1008_t0124_s004,S,,1,0
1008_t0124_s005,S,IP,1,1
1008_t0124_s006,S; CH,IP; ATTR; REB,2,3
1008_t0124_s007,S,IP,1,1
1008_t0124_s008,S,REB,1,1
1008_t0124_s009,S,,1,0
1008_t0124_s010,S,,1,0
1008_t0124_s011,S; HS,,2,0
1008_t0124_s012,S,,1,0
1008_t0125_s001,AGR; ANS,,2,0
1008_t0126_s001,S; HS,,2,0
1008_t0126_s002,S,PB,1,1
1008_t0127_s001,THK,,1,0
1008_t0128_s001,S,,1,0
1008_t0128_s002,S,,1,0
1008_t0129_s001,S; IAFA,,2,0
1008_t0130_s001,Q-W,,1,0
1008_t0131_s001,Q-W; OQ,,2,0
1008_t0131_s002,S,,1,0
1008_t0132_s001,S,DF; IA,1,2
1008_t0132_s002,S,AP; IP,1,2
1008_t0132_s003,S,IP,1,1
1008_t0132_s004,S,,1,0
1008_t0132_s005,S,,1,0
1008_t0132_s006,S-Inform; HS,ATTR; SE,2,2
1008_t0132_s007,S,APAT,1,1
1008_t0132_s008,S; HS,IT,2,1
1008_t0132_s009,S,,1,0
1008_t0132_s010,S; MS,IP,2,1
1008_t0132_s011,S,IT; IP,1,2
1008_t0132_s012,S,IP; CB,1,2
1008_t0132_s013,S; CH,AF; PER; ATTR; REB,2,4
1008_t0132_s014,S-Inform; CH,AF; AE; PER; ATTR; REB,2,5
1008_t0132_s015,S; EXPL,AE; SE,2,2
1008_t0132_s016,S,IT,1,1
1008_t0132_s017,S,AE,1,1
1008_t0132_s018,S; HS,AE,2,1
1008_t0132_s019,S; IAFA-OF,IT; IP,2,2
1008_t0132_s020,S,IT,1,1
1008_t0132_s021,S,AP; IP,1,2
1008_t0132_s022,S,IT,1,1
1008_t0132_s023,S,,1,0
1008_t0133_s001,S,IT; IP,1,2
1008_t0133_s002,S,UF; IT,1,2
1008_t0133_s003,S,IT; IP,1,2
1008_t0133_s004,S,IT,1,1
1008_t0133_s005,S,IT,1,1
1008_t0133_s006,S,UF,1,1
1008_t0133_s007,S,IT,1,1
1008_t0133_s008,S,IT,1,1
1008_t0133_s009,S,AE; IT,1,2
1008_t0133_s010,S,IT; IP,1,2
1008_t0133_s011,S,IP,1,1
1008_t0133_s012,S,,1,0
1008_t0133_s013,S,,1,0
1008_t0133_s014,S,CB,1,1
1008_t0134_s001,S-Inform; HS,IT,2,1
1008_t0134_s002,S-Inform; HS,IT,2,1
1008_t0134_s003,S-Inform,IT,1,1
1008_t0134_s004,S; HS,IT,2,1
1008_t0134_s005,S-Inform; HS,AE; IT,2,2
1008_t0134_s006,S-Inform; CH; HS,PER; ATTR; REB,3,3
1008_t0134_s007,S,,1,0
1008_t0134_s008,S,AE; IT,1,2
1008_t0134_s009,S,IT,1,1
1008_t0134_s010,S,AF; AE; IT,1,3
1008_t0134_s011,S,CB,1,1
1008_t0134_s012,Q-W; Q-RHET,AF; AE,2,2
1008_t0134_s013,S,AE; AP,1,2
1008_t0134_s014,S,IT; IP,1,2
1008_t0135_s001,GR,,1,0
1008_t0135_s002,Q-W; OQ,,2,0
1008_t0136_s001,IAFA; TT,,2,0
1008_t0136_s002,S-Inform; HS,IT; SE,2,2
1008_t0136_s003,S-Inform,IT; SE,1,2
1008_t0136_s004,S-Inform,IT; SE,1,2
1008_t0136_s005,S-Inform; IAFA,IT,2,1
1008_t0136_s006,S-Inform,IT,1,1
1008_t0136_s007,S-Inform,IT; SE,1,2
1008_t0136_s008,S,IT,1,1
1008_t0136_s009,S,,1,0
1008_t0136_s010,S; IAFA,IT; IP,2,2
1008_t0136_s011,S-Inform,PB; IT; SE,1,3
1008_t0136_s012,S-Inform,PB; IT; ATTR,1,3
1008_t0136_s013,S,IT,1,1
1008_t0136_s014,S; IAFA,AE; IT; IP,2,3
1008_t0137_s001,TG,,1,0
1008_t0138_s001,S; CH,PER; ATTR; REB,2,3
1008_t0138_s002,S; CH,ATTR; REB,2,2
1008_t0138_s003,IAFA; MS,,2,0
1008_t0138_s004,S-Inform; HS,SE,2,1
1008_t0138_s005,S,SE,1,1
1008_t0138_s006,S-Inform,ATTR; SE,1,2
1008_t0138_s007,S,REB,1,1
1008_t0138_s008,S; CH,REB; SE,2,2
1008_t0138_s009,S,,1,0
1008_t0138_s010,S; CH,ATTR; REB,2,2
1008_t0138_s011,S-Inform,SE,1,1
1008_t0138_s012,S,,1,0
1008_t0138_s013,S-Inform; HS,SE,2,1
1008_t0138_s014,S,SE,1,1
1008_t0138_s015,S,,1,0
1008_t0138_s016,S,,1,0
1008_t0138_s017,S,UF; IT,1,2
1008_t0139_s001,S; IAFA,IT; IP,2,2
1008_t0139_s002,S; CH,AF; IP; ATTR; REB,2,4
1008_t0139_s003,S,IT,1,1
1008_t0139_s004,S,IT,1,1
1008_t0139_s005,S,REB,1,1
1008_t0139_s006,S,IT,1,1
1008_t0140_s001,ACK,,1,0
1008_t0140_s002,S,,1,0
1008_t0140_s003,MS,,1,0
1008_t0140_s004,S,,1,0
1008_t0140_s005,TG,,1,0
1008_t0140_s006,S,,1,0
1008_t0141_s001,GR; THK,,2,0
1008_t0141_s002,S; THK,IP,2,1
1008_t0141_s003,S,AE,1,1
1008_t0141_s004,S,AP; IT,1,2
1008_t0141_s005,S,IP,1,1
1008_t0141_s006,S,IT,1,1
1008_t0141_s007,S,AE; IP,1,2
1008_t0141_s008,S-Inform,IT; SE,1,2
1008_t0141_s009,S,AE; IT,1,2
1008_t0141_s010,S,UF; IP,1,2
1008_t0141_s011,S; INT,,2,0
1008_t0141_s012,,,0,0
1008_t0141_s013,,,0,0
1008_t0142_s001,,,0,0
1008_t0143_s001,,,0,0
1008_t0143_s002,,,0,0
1008_t0143_s003,S,AE; IP,1,2
1008_t0143_s004,S,AF; AE,1,2
1008_t0143_s005,S,AF; AE,1,2
1008_t0143_s006,S,AF; AE,1,2
1008_t0143_s007,S,AE,1,1
1008_t0143_s008,S-Inform,AF; IP,1,2
1008_t0143_s009,IAFA,AF; AE,1,2
1008_t0143_s010,S,,1,0
1008_t0143_s011,S,,1,0
1008_t0143_s012,S,,1,0
1008_t0143_s013,S,AP; APAT,1,2
1008_t0143_s014,S,IP,1,1
1008_t0143_s015,S,AP; APAT,1,2
1008_t0143_s016,S,AP; UF,1,2
1008_t0143_s017,S,,1,0
1008_t0143_s018,S,,1,0
1008_t0143_s019,IAFA,,1,0
1008_t0143_s020,IAFA,,1,0
1008_t0143_s023,THK,,1,0
1008_t0143_s024,S,APAT,1,1
1008_t0143_s025,S,,1,0
1008_t0143_s026,S,,1,0
1008_t0143_s027,S,,1,0
1008_t0143_s028,S,,1,0
1008_t0143_s029,S,,1,0
1008_t0143_s030,S,,1,0
1008_t0143_s031,S,,1,0
1008_t0143_s032,S,,1,0
1008_t0143_s033,S,,1,0
1010_t0001_s001,GR,,1,0
1010_t0001_s002,S,,1,0
1010_t0001_s003,S-Inform; GR,,2,0
1010_t0001_s004,S,,1,0
1010_t0001_s005,S,,1,0
1010_t0001_s006,S,,1,0
1010_t0001_s007,S-Inform,,1,0
1010_t0001_s008,S,,1,0
1010_t0001_s009,S,,1,0
1010_t0001_s010,S,,1,0
1010_t0001_s011,S,,1,0
1010_t0001_s012,S,,1,0
1010_t0001_s013,S,,1,0
1010_t0001_s014,S,,1,0
1010_t0001_s015,S,,1,0
1010_t0001_s016,S,,1,0
1010_t0001_s017,S-Inform,,1,0
1010_t0001_s018,S-Inform,,1,0
1010_t0001_s019,S,,1,0
1010_t0001_s020,S-Inform,,1,0
1010_t0001_s021,S,,1,0
1010_t0001_s022,TG,,1,0
1010_t0001_s023,TG,,1,0
1010_t0002_s001,THK,,1,0
1010_t0002_s002,TT,,1,0
1010_t0002_s003,S,,1,0
1010_t0002_s004,THK,,1,0
1010_t0002_s005,THK,AE,1,1
1010_t0002_s006,S,AE,1,1
1010_t0002_s007,S,AE,1,1
1010_t0002_s008,YNQ,AE,1,1
1010_t0002_s009,S,,1,0
1010_t0002_s010,S,,1,0
1010_t0002_s011,S-Inform,DF; REB,1,2
1010_t0002_s012,S,IP,1,1
1010_t0002_s013,S; IAFA,IP,2,1
1010_t0002_s014,S,AE; IP,1,2
1010_t0002_s015,S,AE; AP,1,2
1010_t0002_s016,S,,1,0
1010_t0002_s017,S,,1,0
1010_t0002_s018,S,,1,0
1010_t0002_s019,S,IP,1,1
1010_t0002_s020,S,AE,1,1
1010_t0002_s021,S,,1,0
1010_t0002_s022,S,,1,0
1010_t0002_s023,THK,,1,0
1010_t0003_s001,S,,1,0
1010_t0003_s002,S,,1,0
1010_t0004_s001,S,,1,0
1010_t0004_s002,GR; THK,,2,0
1010_t0004_s003,THK,,1,0
1010_t0004_s004,S,IP,1,1
1010_t0004_s005,S,AE; AP,1,2
1010_t0004_s006,S,UF; IP,1,2
1010_t0004_s007,S,IT; SE,1,2
1010_t0004_s008,S-Inform; INT,IT; SE,2,2
1010_t0004_s009,S-Inform,IT; SE,1,2
1010_t0004_s010,S-Inform,IT; SE,1,2
1010_t0004_s011,S,,1,0
1010_t0004_s012,S,UF,1,1
1010_t0004_s013,S,IP,1,1
1010_t0004_s014,S,,1,0
1010_t0004_s015,S,UF,1,1
1010_t0004_s016,S,UF,1,1
1010_t0004_s017,S,AE; UF,1,2
1010_t0004_s018,S,UF; IT,1,2
1010_t0004_s019,S,UF,1,1
1010_t0004_s020,S,,1,0
1010_t0004_s021,THK,,1,0
1010_t0005_s001,TT; MS,,2,0
1010_t0005_s002,TG,,1,0
1010_t0005_s003,ANS,,1,0
1010_t0005_s004,ANS,,1,0
1010_t0005_s005,,,0,0
1010_t0005_s006,GR,,1,0
1010_t0006_s001,GR,,1,0
1010_t0006_s002,,,0,0
1010_t0006_s003,S,,1,0
1010_t0006_s004,S; IAFA,AE,2,1
1010_t0006_s005,S,AE,1,1
1010_t0006_s006,S,AE,1,1
1010_t0006_s007,S,,1,0
1010_t0006_s008,S; HS,AE; AP; UF,2,3
1010_t0006_s009,S,UF; RB,1,2
1010_t0006_s010,S,UF,1,1
1010_t0006_s011,S,UF,1,1
1010_t0006_s012,S,UF; IP,1,2
1010_t0006_s013,S,AE,1,1
1010_t0006_s014,S,,1,0
1010_t0006_s015,Q-W; OQ,AE,2,1
1010_t0007_s001,S; ACK,IP,2,1
1010_t0007_s002,THK,,1,0
1010_t0007_s003,S,,1,0
1010_t0007_s004,S,,1,0
1010_t0007_s005,S,CB,1,1
1010_t0007_s006,S-Inform,AF; SE,1,2
1010_t0007_s007,S,SE,1,1
1010_t0007_s008,S,,1,0
1010_t0007_s009,S,UF; IT; IP,1,3
1010_t0007_s010,S; HS,IP,2,1
1010_t0007_s011,S; HS,AP; APAT,2,2
1010_t0007_s012,S,IP,1,1
1010_t0007_s013,S,,1,0
1010_t0007_s014,S-Inform; HS,,2,0
1010_t0007_s015,S,IP,1,1
1010_t0007_s016,S,AE,1,1
1010_t0007_s017,S,AE,1,1
1010_t0007_s018,S,AE,1,1
1010_t0007_s019,S,IP,1,1
1010_t0007_s020,S,IT,1,1
1010_t0007_s021,S,IT,1,1
1010_t0008_s001,GR,,1,0
1010_t0008_s002,GR,,1,0
1010_t0009_s001,S; EXPL,IP,2,1
1010_t0009_s002,S; HS,AF,2,1
1010_t0009_s003,S,,1,0
1010_t0009_s004,S; IAFA,PB,2,1
1010_t0009_s005,S; EXPL,UF; IP,2,2
1010_t0009_s006,S-Inform,IT,1,1
1010_t0009_s007,S; HS,UF; IT,2,2
1010_t0009_s008,S,UF,1,1
1010_t0009_s009,S; HS,,2,0
1010_t0009_s010,S; HS,,2,0
1010_t0009_s011,S,,1,0
1010_t0009_s012,S,UF; IP,1,2
1010_t0009_s013,S,UF; IP,1,2
1010_t0010_s001,TG,,1,0
1010_t0011_s001,S,UF,1,1
1010_t0011_s002,S,,1,0
1010_t0011_s003,S,,1,0
1010_t0011_s004,S,,1,0
1010_t0011_s005,S,IT,1,1
1010_t0011_s006,S-Inform,IT,1,1
1010_t0011_s007,S,,1,0
1010_t0011_s008,S,IT,1,1
1010_t0011_s009,IAFA,,1,0
1010_t0011_s010,S; IAFA-OF,IP,2,1
1010_t0011_s011,S; HS,APAT,2,1
1010_t0011_s012,S; CH,IP; ATTR; REB,2,3
1010_t0012_s001,ACK,,1,0
1010_t0012_s002,S; TG,,2,0
1010_t0012_s003,S; TG,,2,0
1010_t0012_s004,ACK; TG,,2,0
1010_t0013_s001,S,,1,0
1010_t0013_s002,S,,1,0
1010_t0013_s003,S,,1,0
1010_t0013_s004,S-Inform,,1,0
1010_t0013_s005,S,,1,0
1010_t0013_s006,OQ; SEEP,,2,0
1010_t0014_s001,ANS,,1,0
1010_t0014_s002,TT,,1,0
1010_t0014_s003,S; IAFA,IT,2,1
1010_t0014_s004,S-Inform,,1,0
1010_t0014_s005,S-Inform,IT,1,1
1010_t0014_s006,S-Inform,IT,1,1
1010_t0014_s007,S-Inform; IAFA,,2,0
1010_t0014_s008,S,,1,0
1010_t0014_s009,S,IP,1,1
1010_t0014_s010,S-Inform,,1,0
1010_t0014_s011,S,,1,0
1010_t0014_s012,S-Inform,,1,0
1010_t0014_s013,S,,1,0
1010_t0014_s014,S-Inform,,1,0
1010_t0014_s015,S-Inform,IT; SE,1,2
1010_t0015_s001,S; TT,PER; REB,2,2
1010_t0015_s002,S,,1,0
1010_t0015_s003,S; CH,REB,2,1
1010_t0015_s004,S; CH,ATTR; REB,2,2
1010_t0015_s005,S; CORR; CH,REB; SE,3,2
1010_t0015_s006,S-Inform,SE,1,1
1010_t0015_s007,S-Inform; CH,REB; SE,2,2
1010_t0015_s008,S,IP,1,1
1010_t0015_s009,S,,1,0
1010_t0015_s010,IAFA; MS,DF; REB,2,2
1010_t0015_s011,S-Inform,IT,1,1
1010_t0015_s012,IAFA; MS,AF; ATTR,2,2
1010_t0015_s013,S-Inform,ATTR; SE,1,2
1010_t0015_s014,S-Inform,ATTR; SE,1,2
1010_t0015_s015,YNQ; Q-RHET,CB,2,1
1010_t0015_s016,S,AF; ATTR,1,2
1010_t0015_s017,S,,1,0
1010_t0015_s018,S,AF; ATTR; CB,1,3
1010_t0015_s019,S,,1,0
1010_t0015_s020,S-Inform,IT,1,1
1010_t0015_s021,S-Inform,,1,0
1010_t0016_s001,S; TT,DF,2,1
1010_t0016_s002,S-Inform; CH; TT,REB; SE,3,2
1010_t0016_s003,S; DIS,DF; REB,2,2
1010_t0016_s004,S-Inform,SE,1,1
1010_t0016_s005,Q-RHET; MS,DF,2,1
1010_t0016_s006,S,UF,1,1
1010_t0016_s007,S,AE; UF,1,2
1010_t0016_s008,S,,1,0
1010_t0016_s009,S-Inform; IAFA-OF,AE; IT,2,2
1010_t0016_s010,S-Inform,IT,1,1
1010_t0016_s011,S,,1,0
1010_t0017_s001,S,,1,0
1010_t0017_s002,ACK; ANS,,2,0
1010_t0018_s001,Q-W; S-Inform,,2,0
1010_t0019_s001,THK; HS,IP,2,1
1010_t0019_s002,S-Inform,AE,1,1
1010_t0019_s003,S,AE; AP,1,2
1010_t0019_s004,S,AE,1,1
1010_t0019_s005,S,AE; AP,1,2
1010_t0019_s006,S,IP,1,1
1010_t0019_s007,S-Inform,SE,1,1
1010_t0019_s008,S; S-Inform,AE; SE,2,2
1010_t0019_s009,S-Inform,SE,1,1
1010_t0019_s010,S,AE,1,1
1010_t0019_s011,S,AE,1,1
1010_t0019_s012,S,AP; IP,1,2
1010_t0019_s013,Q-RHET; HS,AE,2,1
1010_t0019_s014,Q-RHET; HS,AE,2,1
1010_t0019_s015,S; ANS; HS,,3,0
1010_t0019_s016,THK,AP,1,1
1010_t0019_s017,S,AE; AP,1,2
1010_t0020_s001,YNQ; T-REQ,,2,0
1010_t0020_s002,Q-W,,1,0
1010_t0021_s001,S; ANS,,2,0
1010_t0022_s001,Q-W,,1,0
1010_t0023_s001,S; ANS,,2,0
1010_t0024_s001,ACK,,1,0
1010_t0024_s002,S-Inform; TT,IT,2,1
1010_t0024_s003,S-Inform,IT,1,1
1010_t0024_s004,S,IT,1,1
1010_t0024_s005,S,UF; IP,1,2
1010_t0025_s001,S; DIS; REJ,IP; ATTR; REB,3,3
1010_t0025_s002,S,IT,1,1
1010_t0025_s003,S,,1,0
1010_t0025_s004,S-Inform,SE,1,1
1010_t0025_s005,S-Inform; HS,SE,2,1
1010_t0025_s006,S-Inform; HS,SE,2,1
1010_t0025_s007,S-Inform,SE,1,1
1010_t0025_s008,S-Inform; HS,SE,2,1
1010_t0025_s009,S-Inform,SE,1,1
1010_t0025_s010,S,IP; CB,1,2
1010_t0025_s011,S-Inform; HS,ATTR; SE,2,2
1010_t0025_s012,S-Inform,ATTR; SE,1,2
1010_t0025_s013,S,AE; IP,1,2
1010_t0026_s001,MS,,1,0
1010_t0026_s002,MS,,1,0
1010_t0027_s001,S; GR,,2,0
1010_t0027_s002,S-Inform; HS,,2,0
1010_t0027_s003,YNQ,,1,0
1010_t0028_s001,TT,IT,1,1
1010_t0028_s002,S,IP,1,1
1010_t0028_s003,S-Inform,SE,1,1
1010_t0028_s004,S; HS,IT,2,1
1010_t0028_s005,S-Inform; HS,IT,2,1
1010_t0028_s006,S,IP,1,1
1010_t0028_s007,S,IP,1,1
1010_t0028_s008,S,,1,0
1010_t0028_s009,S; HS,,2,0
1010_t0028_s010,S-Inform,IP,1,1
1010_t0028_s011,S,IP,1,1
1010_t0028_s012,S; IAFA-OF,IP,2,1
1010_t0028_s013,S; IAFA-OF,IP,2,1
1010_t0028_s014,S,,1,0
1010_t0028_s015,S; IAFA-OF,IP,2,1
1010_t0028_s016,S-Inform; EXPL,IT,2,1
1010_t0028_s017,S,IP,1,1
1010_t0028_s018,IAFA,AE,1,1
1010_t0029_s001,TT; MS,,2,0
1010_t0029_s002,S-Inform,IT; SE,1,2
1010_t0029_s003,S; CH,ATTR; REB; SE,2,3
1010_t0029_s004,S,AF,1,1
1010_t0029_s005,S-Inform,AF; ATTR,1,2
1010_t0029_s006,S,,1,0
1010_t0029_s007,S; CH,ATTR; REB,2,2
1010_t0029_s008,S,IP,1,1
1010_t0029_s009,S; EXPL,IP,2,1
1010_t0029_s010,S,DF; IP,1,2
1010_t0029_s011,S,IP,1,1
1010_t0029_s012,S,,1,0
1010_t0029_s013,IAFA; MS,DF,2,1
1010_t0030_s001,S; HS,,2,0
1010_t0030_s002,S,,1,0
1010_t0030_s003,S,,1,0
1010_t0030_s004,S,,1,0
1010_t0030_s005,S; IAFA; HS,IT,3,1
1010_t0030_s006,S,IP,1,1
